date,year,direction,pnl_pts,win,exit_reason,ema_gap_pct,ema_slope_signed,ema_consistency,atr_ratio,atr_v,body_atr,rsi_signed,rsi_v,pat_stack,entry_hour,dow,_q,_hr
2022-07-12,2022,1,-71.57142857142753,0,STOP,0.20574977663669514,0.08186308642708755,30,0.9662487945998002,71.57142857142806,0.9235528942115632,-2.0146300867275073,47.98536991327249,1,12.75,1,"(0.999, 3.0]",12:45
2022-07-12,2022,1,91.55892857143044,1,TARGET,0.17338266401325544,0.05320258359506895,30,0.8395225464190955,61.039285714285406,0.5627523257854802,-3.1524612868828186,46.84753871311718,2,13.25,1,"(0.999, 3.0]",13:15
2022-07-12,2022,1,-67.79285714285652,0,STOP,0.1555936662585243,0.04463116568247881,30,0.9473001297534691,67.79285714285705,1.5045832894320956,8.649558836775164,58.649558836775164,2,14.25,1,"(0.999, 3.0]",14:15
2022-07-13,2022,1,-91.05000000000291,0,STOP,0.025714870111837207,-0.011871226171209922,30,1.2522841143530865,91.05000000000031,0.47995606809442,0.06271073271874172,50.06271073271874,1,9.5,2,"(0.999, 3.0]",09:30
2022-07-13,2022,-1,136.6125000000029,1,TARGET,0.0553114866627664,0.09361376474494998,3,1.1698779704559996,91.07499999999969,0.25144111995609697,10.73643372059712,39.26356627940288,1,11.25,2,"(0.999, 3.0]",11:15
2022-07-13,2022,-1,15.400000000001455,0,SQUAREOFF,0.18729568625782372,0.17657185399243844,11,1.0296287676015403,78.99642857142888,0.5044531850445114,21.856755397516494,28.143244602483506,1,13.25,2,"(0.999, 3.0]",13:15
2022-07-14,2022,-1,140.50178571428114,1,TARGET,0.2793842102790527,0.19551834118479786,25,1.1395859132285968,93.667857142856,0.3934113699622419,-0.04139767319477983,50.04139767319478,1,10.25,3,"(0.999, 3.0]",10:15
2022-07-14,2022,-1,141.20357142856665,1,TARGET,0.27175128001213666,0.16431223524572985,29,1.1297899699956964,94.13571428571284,0.7595416951210375,7.434904426872009,42.56509557312799,1,11.25,3,"(0.999, 3.0]",11:15
2022-07-14,2022,-1,132.69642857142753,1,TARGET,0.34589098214851194,0.24489531829929517,30,1.0438703695899434,88.46428571428467,0.3515542995559021,12.986654076916196,37.013345923083804,1,13.25,3,"(0.999, 3.0]",13:15
2022-07-14,2022,-1,-36.05000000000291,0,SQUAREOFF,0.37210196402562795,0.2806411131843387,30,0.9423323186732449,80.15714285714265,0.4372660844769578,16.580381377406837,33.41961862259316,1,14.0,3,"(0.999, 3.0]",14:00
2022-07-15,2022,-1,123.84642857142899,1,TARGET,0.36878649635348015,0.26449351702653834,30,0.9706308386690562,82.56428571428634,0.5644086858725466,4.713469847132842,45.28653015286716,1,9.5,4,"(0.999, 3.0]",09:30
2022-07-15,2022,-1,-83.9107142857174,0,STOP,0.36228387195357586,0.25027639673160623,30,0.9864595360554305,83.9107142857148,0.5523728452862103,12.063365348898742,37.93663465110126,1,10.0,4,"(0.999, 3.0]",10:00
2022-07-15,2022,-1,-82.44999999999709,0,STOP,0.3536004399192574,0.2120326124471243,30,0.9692872887582774,82.45000000000073,0.43602183141293843,12.700013284244896,37.299986715755104,1,11.0,4,"(0.999, 3.0]",11:00
2022-07-18,2022,1,192.12321428571158,1,TARGET,0.07256447562563888,0.14439184313682177,3,1.5459522372618226,128.08214285714297,0.5184173103198392,21.530085141782195,71.5300851417822,1,11.0,0,"(0.999, 3.0]",11:00
2022-07-19,2022,1,149.35714285714494,1,TARGET,0.5578793380552999,0.37119102486074596,30,1.2563368857445476,99.5714285714291,0.7436872309899822,8.894589486897686,58.89458948689769,1,13.75,1,"(0.999, 3.0]",13:45
2022-07-20,2022,1,-75.37857142856956,0,STOP,0.713008701382248,0.4507182798117829,30,0.7818195288190751,75.37857142857112,0.1552165261062825,11.627341552324786,61.627341552324786,1,14.0,2,"(0.999, 3.0]",14:00
2022-07-21,2022,1,139.6607142857174,1,TARGET,0.46219394824498,0.22030312465180787,30,0.9914809462234697,93.10714285714286,0.7405446873800992,3.7126763152025504,53.71267631520255,1,9.5,3,"(0.999, 3.0]",09:30
2022-07-21,2022,1,-72.43571428571886,0,STOP,0.4672512828418612,0.3055566116418877,30,0.7606082766121216,72.43571428571626,0.057292180258375694,18.140494978185558,68.14049497818556,1,12.25,3,"(0.999, 3.0]",12:15
2022-07-21,2022,1,-69.53928571428696,0,STOP,0.46791293068503503,0.3092034590326467,30,0.7301944460070307,69.53928571428749,0.2315238046325036,15.911656286936022,65.91165628693602,1,12.5,3,"(0.999, 3.0]",12:30
2022-07-21,2022,1,-73.81785714285797,0,STOP,0.4710947291238534,0.31225167466814624,30,0.7751214115617692,73.8178571428585,0.49242827422707464,17.883583975356856,67.88358397535686,1,12.75,3,"(0.999, 3.0]",12:45
2022-07-21,2022,1,5.349999999998545,0,SQUAREOFF,0.36333257638069294,0.23560682520757112,30,0.856051600834049,78.44642857143013,0.9783746870020292,1.2899779552849324,51.28997795528493,1,14.25,3,"(0.999, 3.0]",14:15
2022-07-22,2022,1,145.29107142857538,1,TARGET,0.45644045550168055,0.3406193687260005,30,1.1284665154888063,96.86071428571502,0.09033590206850711,17.280312975213377,67.28031297521338,1,11.0,4,"(0.999, 3.0]",11:00
2022-07-25,2022,1,-120.8892857142855,0,STOP,0.46952604651262686,0.3004945654939861,30,1.4193940664639833,120.8892857142855,0.3035835622913894,-3.638049677511816,46.361950322488184,1,10.75,0,"(0.999, 3.0]",10:45
2022-07-25,2022,1,178.2428571428536,1,TARGET,0.355511452233044,0.18966278820842541,30,1.3951986581402607,118.82857142857132,0.3597619620100989,-6.503454721615178,43.49654527838482,1,11.5,0,"(0.999, 3.0]",11:30
2022-07-25,2022,1,173.66785714285652,1,TARGET,0.3013100648191015,0.10919536510286042,30,1.3593877764964852,115.77857142857154,0.5791227096057991,-2.072827744895271,47.92717225510473,1,12.0,0,"(0.999, 3.0]",12:00
2022-07-26,2022,1,151.01785714285506,1,TARGET,0.09237848742070223,0.052716232261756146,30,1.0395309388597993,100.67857142857194,0.0963462220645325,-13.60344608230669,36.39655391769331,1,10.5,1,"(0.999, 3.0]",10:30
2022-07-26,2022,-1,-83.23928571428405,0,STOP,0.017768371751827283,0.10127497953906876,5,0.8789787298234973,83.23928571428561,0.4817436821555587,4.345859602604193,45.65414039739581,1,12.5,1,"(0.999, 3.0]",12:30
2022-07-26,2022,-1,124.91785714285652,1,TARGET,0.012855227369674992,0.04831851576662688,8,0.8952450425201057,83.27857142857101,0.4797152414443452,2.0100642506240263,47.989935749375974,2,13.25,1,"(0.999, 3.0]",13:15
2022-07-26,2022,-1,106.44999999999709,0,SQUAREOFF,0.012080159044431354,0.0224710340498656,10,0.8631869924941848,80.29642857142764,0.6774896588533819,2.7829778552646403,47.21702214473536,1,13.75,1,"(0.999, 3.0]",13:45
2022-07-27,2022,-1,-83.50714285713912,0,STOP,0.15595968784258063,0.1442392404992819,20,0.9036696361282341,83.50714285714275,0.34308442391585053,13.783677093995877,36.21632290600412,1,9.75,2,"(0.999, 3.0]",09:45
2022-07-27,2022,1,-89.57500000000437,0,STOP,0.0008083712518719331,0.00994600453195379,1,0.9629316798802298,89.57500000000125,0.8328216578286073,12.521163225511678,62.52116322551168,1,11.75,2,"(0.999, 3.0]",11:45
2022-07-27,2022,1,138.19821428571595,1,TARGET,0.05122154998724158,0.10401813708696649,5,1.0048886897921805,92.13214285714328,0.7586928712641128,8.039764254245789,58.03976425424579,2,12.75,2,"(0.999, 3.0]",12:45
2022-07-28,2022,1,-61.942857142857974,0,STOP,0.7164583131771636,0.552101240013746,30,0.712425549394142,61.942857142857974,0.40117619926196374,20.8329843088557,70.8329843088557,2,13.25,3,"(0.999, 3.0]",13:15
2022-07-28,2022,1,-53.68571428571158,0,STOP,0.7038998487906913,0.49413141797195426,30,0.6208363448631972,53.6857142857147,0.6854709952102671,21.019827320522694,71.0198273205227,1,14.0,3,"(0.999, 3.0]",14:00
2022-07-28,2022,1,-54.410714285717404,0,STOP,0.7002488707406784,0.4811179385056715,30,0.6292204439855466,54.410714285714285,0.2811946176566313,21.843646762623564,71.84364676262356,1,14.25,3,"(0.999, 3.0]",14:15
2022-07-29,2022,1,162.1875,1,TARGET,0.5878190135185816,0.39135734232472985,30,1.2549222797927282,108.12499999999844,0.6917919075144878,3.736652051353822,53.73665205135382,1,11.0,4,"(0.999, 3.0]",11:00
2022-07-29,2022,1,-120.65714285714057,0,STOP,0.5606698884921256,0.33132768850574945,30,1.3716327317756118,120.65714285714161,0.4778001420791077,13.112639706821469,63.11263970682147,1,12.25,4,"(0.999, 3.0]",12:15
2022-08-01,2022,1,138.77142857142462,1,TARGET,0.36076652769083595,0.18257727482773717,30,0.990422298266066,92.51428571428447,0.5372143298332848,8.505407173145962,58.50540717314596,1,9.75,0,"(0.999, 3.0]",09:45
2022-08-01,2022,1,149.2767857142826,1,TARGET,0.37286153622238727,0.210502315078772,30,1.055072793017928,99.5178571428561,0.5039296608649042,15.344927041227393,65.3449270412274,1,10.25,0,"(0.999, 3.0]",10:15
2022-08-02,2022,1,128.50714285713912,1,TARGET,0.3288844464031763,0.18963778757355854,30,0.9981691078561911,85.67142857142711,0.7347840586959932,-6.109718588856559,43.89028141114344,2,10.5,1,"(0.999, 3.0]",10:30
2022-08-02,2022,1,176.1803571428536,1,TARGET,0.3380453528063867,0.22818449701764715,30,1.2869861271450218,117.45357142857081,0.8714081551980948,5.057082994762837,55.05708299476284,1,13.0,1,"(0.999, 3.0]",13:00
2022-08-02,2022,1,0.05000000000291038,0,SQUAREOFF,0.3350197311538571,0.23297128722676555,30,1.091474749055915,99.61071428571397,0.5019540353519072,11.975484701195185,61.975484701195185,1,14.25,1,"(0.999, 3.0]",14:15
2022-08-03,2022,1,-110.25357142856956,0,STOP,0.2676697829728393,0.18628961178625653,30,1.2079037464540776,110.25357142857112,1.1056331184607076,1.2499274548753405,51.24992745487534,1,10.0,2,"(0.999, 3.0]",10:00
2022-08-03,2022,1,-116.07857142857392,0,STOP,0.18406744933780497,0.07881667555678133,30,1.2425736896433004,116.07857142857029,0.3975755338133202,-5.523344732811729,44.47665526718827,1,10.75,2,"(0.999, 3.0]",10:45
2022-08-03,2022,1,168.31071428571158,1,TARGET,0.085638400671465,-0.019604535288917424,30,1.1386221143043538,112.20714285714192,0.5556687249347425,-5.282256187455019,44.71774381254498,2,11.75,2,"(0.999, 3.0]",11:45
2022-08-03,2022,1,-97.77857142857101,0,STOP,0.0342600475107767,-0.05212022990855302,30,0.9871459734265929,97.77857142856998,1.018116736065499,2.21940915022725,52.21940915022725,2,13.0,2,"(0.999, 3.0]",13:00
2022-08-04,2022,-1,-21.400000000001455,0,SQUAREOFF,0.15496660595302839,0.24600080860304815,8,1.4467939856296863,151.37857142857112,0.024772330486481437,5.5409959858714615,44.45900401412854,1,13.75,3,"(0.999, 3.0]",13:45
2022-08-05,2022,-1,-120.38214285713912,0,STOP,0.11777977392625456,0.09883500449402263,18,1.0906825866783088,120.38214285714172,0.7060847895096041,-6.711669190830641,56.71166919083064,1,9.75,4,"(0.999, 3.0]",09:45
2022-08-05,2022,1,-132.89285714285506,0,STOP,0.006978896585612882,0.04634873795698494,1,1.1923988976478852,132.89285714285612,0.2596076323568953,12.931035112752667,62.93103511275267,1,10.5,4,"(0.999, 3.0]",10:30
2022-08-05,2022,1,-138.403571428571,0,STOP,0.07184875327248486,0.12276614203015099,3,1.2279539909376067,138.40357142856996,0.48084019301734093,13.705575500765718,63.70557550076572,1,11.0,4,"(0.999, 3.0]",11:00
2022-08-08,2022,1,169.82142857142753,1,TARGET,0.07500813129826069,0.007392919227075029,24,0.973542373662153,113.21428571428571,1.2282018927445053,1.71083279418135,51.71083279418135,1,9.75,0,"(0.999, 3.0]",09:45
2022-08-08,2022,1,138.42857142857247,1,TARGET,0.18037429323889068,0.15269736355383615,30,0.7935752345561481,92.28571428571377,0.33591331269350033,9.447914176982287,59.44791417698229,1,12.0,0,"(0.999, 3.0]",12:00
2022-08-08,2022,1,-17.30000000000291,0,SQUAREOFF,0.23290692130700907,0.20801317940234743,30,0.8257911951230826,96.03214285714317,0.5128491204581782,16.89282613088608,66.89282613088608,1,12.75,0,"(0.999, 3.0]",12:45
2022-08-08,2022,1,-73.00714285714639,0,STOP,0.27460254061179706,0.22484939893811767,30,0.6277966309905946,73.00714285714328,0.273260933372427,17.72857813031382,67.72857813031382,1,13.5,0,"(0.999, 3.0]",13:30
2022-08-10,2022,1,-104.37142857143044,0,STOP,0.31104374024257186,0.21035929764266914,30,1.0278197868673797,104.3714285714294,0.019162332329591962,8.03692561865823,58.03692561865823,1,11.25,2,"(0.999, 3.0]",11:15
2022-08-10,2022,1,-92.78928571428696,0,STOP,0.28832432544723424,0.189591183583011,30,0.9331417796534173,92.78928571428644,0.39282552634614165,7.248050928608549,57.24805092860855,1,12.25,2,"(0.999, 3.0]",12:15
2022-08-11,2022,1,-26.19999999999709,0,SQUAREOFF,0.5578977626137606,0.3990025174919322,30,0.6230917984302189,48.90714285714317,0.4314298232802362,19.683929481206732,69.68392948120673,1,13.75,3,"(0.999, 3.0]",13:45
2022-08-12,2022,1,100.4785714285681,1,TARGET,0.3727648508779038,0.2007448231169267,30,0.9167603499682208,66.98571428571397,1.3428236297717693,8.385116514056513,58.38511651405651,2,11.0,4,"(0.999, 3.0]",11:00
2022-08-12,2022,1,-62.235714285714494,0,STOP,0.3898358912260502,0.24592567248285946,30,0.9169166008945046,62.235714285714494,0.26351428899348056,18.17995783418874,68.17995783418874,1,13.0,4,"(0.999, 3.0]",13:00
2022-08-12,2022,1,-53.62857142856956,0,STOP,0.3761002459077265,0.25739189640189863,30,0.8323494359912338,53.62857142857164,0.16222695791164177,15.523510551294322,65.52351055129432,1,14.25,4,"(0.999, 3.0]",14:15
2022-08-16,2022,1,-76.26785714285506,0,STOP,0.472398903955482,0.3812147649856177,30,1.1919513284215073,76.2678571428561,0.2648560056192584,6.870990580544252,56.87099058054425,1,12.0,1,"(0.999, 3.0]",12:00
2022-08-17,2022,1,77.82321428571595,1,TARGET,0.24896959539605332,0.16369412803111305,30,0.8082904437334866,51.88214285714275,0.31128243959512486,9.547854674755115,59.547854674755115,2,13.0,2,"(0.999, 3.0]",13:00
2022-08-17,2022,1,65.50714285714639,1,TARGET,0.23794090654127528,0.14547051628610577,30,0.695424687917661,43.67142857142868,0.14196925089950777,8.140089992408413,58.14008999240841,1,14.0,2,"(0.999, 3.0]",14:00
2022-08-18,2022,1,121.09285714285943,1,TARGET,0.21816857630736355,0.16496762142725876,30,1.2728552524143375,80.72857142857174,0.37161564324898105,-4.386794830550869,45.61320516944913,1,12.25,3,"(0.999, 3.0]",12:15
2022-08-18,2022,1,123.0214285714319,1,TARGET,0.17996890435184368,0.09737302444960871,30,1.2931272348452778,82.0142857142855,0.1554607211287236,-0.2709633888477896,49.72903661115221,1,13.0,3,"(0.999, 3.0]",13:00
2022-08-18,2022,1,116.89821428571304,1,TARGET,0.1744930397497793,0.08222965745344547,30,1.2287636906270147,77.93214285714255,0.39778195316438447,2.0154982995221573,52.01549829952216,1,13.25,3,"(0.999, 3.0]",13:15
2022-08-18,2022,1,113.10535714285652,1,TARGET,0.1605712041802773,0.05756168957426013,30,1.1888954585128144,75.40357142857101,1.2645289631980172,8.398085566417834,58.39808556641783,1,14.25,3,"(0.999, 3.0]",14:15
2022-08-19,2022,1,-77.98214285714494,0,STOP,0.22117976528687397,0.1837302347113174,30,1.2021692451687445,77.98214285714234,0.4501030455691182,3.142323575347419,53.14232357534742,1,10.25,4,"(0.999, 3.0]",10:15
2022-08-19,2022,1,-76.57857142857392,0,STOP,0.19881617658180228,0.1638756017878993,30,1.1763866791024227,76.57857142857081,0.09989739763083783,0.332211833687154,50.332211833687154,1,10.75,4,"(0.999, 3.0]",10:45
2022-08-19,2022,-1,-133.11428571428405,0,STOP,0.21853289496791867,0.27872060058028525,5,1.847892910262764,133.11428571428456,0.13860270444299286,16.47025170790947,33.52974829209053,1,13.0,4,"(0.999, 3.0]",13:00
2022-08-19,2022,-1,-10.44999999999709,0,SQUAREOFF,0.2584176182599118,0.3283386866810388,8,1.9693288868333083,144.4678571428558,0.8417097228745868,13.10350459547363,36.89649540452637,1,13.75,4,"(0.999, 3.0]",13:45
2022-08-23,2022,-1,173.89285714285506,1,TARGET,0.5823233958173466,0.3309615587343127,30,1.0296916634944988,115.92857142857194,0.8030807147258002,1.1012900477581624,48.89870995224184,1,10.25,1,"(0.999, 3.0]",10:15
2022-08-23,2022,-1,-145.8249999999971,0,STOP,0.5227653266783724,0.2732498422010998,30,1.2300716997047638,145.82499999999916,0.13749357106122426,7.618664753489604,42.381335246510396,1,11.75,1,"(0.999, 3.0]",11:45
2022-08-24,2022,1,186.87857142856956,1,TARGET,0.04970072347566251,0.15801454654126315,4,1.014055028269946,124.58571428571511,0.6076138057561932,8.200942227213169,58.20094222721317,1,10.0,2,"(0.999, 3.0]",10:00
2022-08-24,2022,1,-118.5142857142855,0,STOP,0.2182572717374069,0.21644107584767835,11,0.9920181758392946,118.51428571428654,0.4383437801349772,14.659064559722651,64.65906455972265,1,11.75,2,"(0.999, 3.0]",11:45
2022-08-24,2022,1,152.346428571429,1,TARGET,0.1852002010463419,0.16955576066421654,17,0.8698897266873722,101.56428571428634,0.2958717209368016,-0.6750441957686633,49.32495580423134,1,13.25,2,"(0.999, 3.0]",13:15
2022-08-24,2022,1,154.70357142857392,1,TARGET,0.17046147299751263,0.12491803755910484,19,0.889950383679009,103.13571428571491,1.696308608629368,6.355816357505887,56.35581635750589,1,13.75,2,"(0.999, 3.0]",13:45
2022-08-24,2022,1,154.9875000000029,1,TARGET,0.17080741505206412,0.09861694988793669,21,0.9051544779037932,103.3250000000002,0.11807403822886103,4.8246381963829705,54.82463819638297,1,14.25,2,"(0.999, 3.0]",14:15
2022-08-25,2022,1,-108.42500000000291,0,STOP,0.6748846210950302,0.6270041329993237,30,0.9304014710389176,108.4249999999998,0.8351394973484259,20.881280777607145,70.88128077760715,1,11.75,3,"(0.999, 3.0]",11:45
2022-08-25,2022,1,-78.34642857142899,0,STOP,0.741844039578828,0.5541909103308733,30,0.6889977700304661,78.34642857142846,0.45311574052969933,20.7785556012454,70.7785556012454,1,13.25,3,"(0.999, 3.0]",13:15
2022-08-26,2022,1,-139.34285714285943,0,STOP,0.35179604363220934,0.14454250040385005,30,1.2914928831512782,139.34285714285787,0.8579557104777692,2.00870710826689,52.00870710826689,1,9.5,4,"(0.999, 3.0]",09:30
2022-08-26,2022,1,-156.48214285714494,0,STOP,0.34250126548135085,0.09329588539002484,30,1.450347567030786,156.48214285714337,0.8537715394271247,5.712051188586045,55.712051188586045,1,10.0,4,"(0.999, 3.0]",10:00
2022-08-26,2022,1,-177.31071428571158,0,STOP,0.22381869327359874,0.07058510731068621,30,1.6362467866323873,177.31071428571417,0.8279251515701017,-1.3259518173600853,48.674048182639915,2,11.5,4,"(0.999, 3.0]",11:30
2022-08-29,2022,-1,24.400000000001455,0,SQUAREOFF,0.6856397067548158,0.613435784924352,14,1.3897380717244223,168.36428571428613,0.3121208264392851,16.52930511596128,33.47069488403872,1,12.75,0,"(0.999, 3.0]",12:45
2022-09-01,2022,1,-177.625,0,STOP,0.6500466440066148,0.5417776498070963,20,1.8451122240771605,177.6249999999995,0.9410274454609538,19.062070020489458,69.06207002048946,1,10.25,3,"(0.999, 3.0]",10:15
2022-09-01,2022,1,-194.16071428571013,0,STOP,0.6096524368013886,0.43159136447847984,28,2.016879985160442,194.16071428571325,0.519930102087728,5.947105640314767,55.94710564031477,1,12.25,3,"(0.999, 3.0]",12:15
2022-09-01,2022,1,-199.71785714285215,0,STOP,0.5639140583465683,0.37658120324862415,30,2.074605824522338,199.7178571428558,0.3104379392357096,4.716894587349785,54.716894587349785,2,12.75,3,"(0.999, 3.0]",12:45
2022-09-01,2022,1,-140.03214285714057,0,STOP,0.45572663259456786,0.24958418907578822,30,1.454609534409182,140.03214285714108,0.47810451682010313,-1.6081973053404184,48.39180269465958,1,13.5,3,"(0.999, 3.0]",13:30
2022-09-02,2022,1,99.40000000000146,0,SQUAREOFF,0.1758388500869059,0.08468314168526997,30,1.282089842483965,176.59642857142742,0.5484255869921283,1.3015021430584142,51.301502143058414,3,10.5,4,"(0.999, 3.0]",10:30
2022-09-02,2022,1,228.55714285714203,1,TARGET,0.15475446617597388,0.07623016068936887,30,1.0584761952018293,152.37142857142786,0.16604162760169724,-0.6682972548470261,49.331702745152974,1,11.25,4,"(0.999, 3.0]",11:15
2022-09-02,2022,1,207.90000000000146,1,TARGET,0.13646177040044036,0.05504778534827692,30,0.9594659744112747,138.5999999999996,0.19624819624817583,-0.5001530378639103,49.49984696213609,1,11.75,4,"(0.999, 3.0]",11:45
2022-09-02,2022,1,-83.32857142857392,0,STOP,0.1768141960381255,0.12231418223207428,30,0.5768465294517635,83.32857142857185,0.643836790673767,8.36710797948308,58.36710797948308,1,14.0,4,"(0.999, 3.0]",14:00
2022-09-05,2022,1,174.8678571428536,1,TARGET,0.20123412846458957,0.14316018273366105,30,0.8070214475554754,116.57857142857132,2.5429201642056642,15.331164541103334,65.33116454110333,1,9.5,0,"(0.999, 3.0]",09:30
2022-09-05,2022,1,10.599999999998545,0,SQUAREOFF,0.2880167600944875,0.19917522239079277,30,0.8566907719883811,123.75357142857112,0.8165420911373664,19.444709801583684,69.44470980158368,1,10.25,0,"(0.999, 3.0]",10:15
2022-09-05,2022,1,65.0,0,SQUAREOFF,0.34425511324418395,0.26986100190456697,30,0.8410408554298785,121.49285714285672,0.11152919042856108,14.466996929362963,64.46699692936296,1,11.0,0,"(0.999, 3.0]",11:00
2022-09-05,2022,1,60.0,0,SQUAREOFF,0.363089990944858,0.32630440366151964,30,0.7745575661165324,111.29285714285705,0.3014569026378545,13.269214169546025,63.269214169546025,2,11.75,0,"(0.999, 3.0]",11:45
2022-09-05,2022,1,-24.69999999999709,0,SQUAREOFF,0.38911231713153405,0.2801516101955047,30,0.6289880157833843,76.5714285714296,1.1969216417910475,11.211597381898407,61.21159738189841,2,14.0,0,"(0.999, 3.0]",14:00
2022-09-06,2022,1,157.9232142857145,1,TARGET,0.23424933361032305,0.11933484052848296,30,0.9956262559737923,105.28214285714265,0.646358424641299,3.621178999714502,53.6211789997145,1,11.25,1,"(0.999, 3.0]",11:15
2022-09-06,2022,1,-108.58571428571304,0,STOP,0.23061927686386452,0.10910364257903113,30,1.026867284732431,108.5857142857146,0.7312195763715413,6.687090088292919,56.68709008829292,2,11.75,1,"(0.999, 3.0]",11:45
2022-09-06,2022,1,-102.48928571428405,0,STOP,0.28617492510423276,0.17147020431296636,30,0.9850679664973202,102.48928571428561,0.30247064153047387,10.575944230247359,60.57594423024736,1,13.0,1,"(0.999, 3.0]",13:00
2022-09-06,2022,1,-96.56428571428842,0,STOP,0.2780187801246834,0.19825271520887322,30,0.9530321989390313,96.5642857142853,0.031067386641023875,5.650505703054847,55.65050570305485,1,13.5,1,"(0.999, 3.0]",13:30
2022-09-07,2022,-1,-124.01071428571595,0,STOP,0.12349816059993819,0.18798727335858556,4,1.2309410284134252,124.01071428571491,0.31086023673066043,17.7515061749948,32.2484938250052,1,10.75,2,"(0.999, 3.0]",10:45
2022-09-07,2022,-1,60.599999999998545,0,SQUAREOFF,0.20186392248421123,0.22921892852957718,10,1.0005343814104282,103.6464285714293,0.14279314978811158,4.439282870719886,45.560717129280114,1,12.25,2,"(0.999, 3.0]",12:15
2022-09-07,2022,-1,-107.04285714285652,0,STOP,0.20187768182061272,0.2116457431409746,11,1.0333212666563318,107.04285714285808,0.3386494061123686,6.741890375943591,43.25810962405641,2,12.5,2,"(0.999, 3.0]",12:30
2022-09-07,2022,-1,105.00535714285797,1,TARGET,0.1731302138889536,0.12499357565582951,16,0.6995360456816578,70.00357142857216,0.2571297382786566,1.8121376115600114,48.18786238843999,1,13.75,2,"(0.999, 3.0]",13:45
2022-09-07,2022,-1,105.71250000000146,1,TARGET,0.1607690469915539,0.09143954768803095,18,0.7084567469079341,70.47500000000011,0.506562610854871,4.14395969418311,45.85604030581689,1,14.25,2,"(0.999, 3.0]",14:15
2022-09-08,2022,1,-71.1392857142855,0,STOP,0.3496636983949948,0.31299529580810626,15,0.7658944535230208,71.13928571428498,0.8160048195189992,17.70188944805176,67.70188944805176,2,13.5,3,"(0.999, 3.0]",13:30
2022-09-09,2022,1,-89.4642857142826,0,STOP,0.6461377573075484,0.5135600483744771,30,0.9982664833522689,89.46428571428623,0.014530938123703614,17.179941589919522,67.17994158991952,1,12.0,4,"(0.999, 3.0]",12:00
2022-09-09,2022,1,-98.3964285714319,0,STOP,0.5962552819705791,0.43225313494812356,30,1.0979337278578147,98.39642857142879,1.007150375666928,12.878833905740294,62.878833905740294,3,12.75,4,"(0.999, 3.0]",12:45
2022-09-09,2022,1,-86.79285714285652,0,STOP,0.46902940431463913,0.2635319288641909,30,0.9964736755781448,86.79285714285652,1.2547115463748097,5.410125531880887,55.41012553188089,1,14.0,4,"(0.999, 3.0]",14:00
2022-09-12,2022,1,31.849999999998545,0,SQUAREOFF,0.3485397187618379,0.18183189757378485,30,1.102378826012834,96.98571428571346,1.3589630284283816,12.485500070354298,62.4855000703543,1,9.75,0,"(0.999, 3.0]",09:45
2022-09-12,2022,1,-37.5,0,SQUAREOFF,0.36301813754047946,0.23210735883534392,30,0.9476189523790427,84.60714285714234,0.6807935837906159,13.468737880618626,63.468737880618626,1,11.5,0,"(0.999, 3.0]",11:30
2022-09-12,2022,1,-75.80714285714203,0,STOP,0.36785722552370004,0.25586527251278257,30,0.8568199249182717,75.80714285714306,0.1411476491095438,13.17024777470192,63.17024777470192,1,12.25,0,"(0.999, 3.0]",12:15
2022-09-13,2022,1,-62.16428571428696,0,STOP,0.2794233544975279,0.156934139219468,30,0.7348644769061722,62.16428571428384,1.0045961162817254,20.166271320625356,70.16627132062536,1,9.75,1,"(0.999, 3.0]",09:45
2022-09-13,2022,1,-65.26071428571595,0,STOP,0.3158464500130648,0.20571108612977332,30,0.7714683779447716,65.26071428571335,0.531713457013154,17.140529707873085,67.14052970787309,1,10.75,1,"(0.999, 3.0]",10:45
2022-09-13,2022,1,85.24285714285361,1,TARGET,0.3047882025713005,0.23670157826464006,30,0.6782030517432481,56.82857142857132,0.1407742584213175,9.021307733218336,59.021307733218336,1,11.75,1,"(0.999, 3.0]",11:45
2022-09-13,2022,1,84.5410714285681,1,TARGET,0.30299146392295223,0.23049257778291493,30,0.681184443389303,56.360714285713975,0.6289842215323033,12.37045201705773,62.37045201705773,1,12.0,1,"(0.999, 3.0]",12:00
2022-09-15,2022,1,227.19642857142753,1,TARGET,0.29666310886195274,0.09159432514326296,30,1.4028646091760235,151.46428571428623,0.08087715161518481,-0.6520195970866567,49.34798040291334,1,13.0,3,"(0.999, 3.0]",13:00
2022-09-15,2022,1,-153.75357142856956,0,STOP,0.29916406628623105,0.10464844127667983,30,1.379662863735431,153.75357142857214,0.8338017699937056,6.0611617746508415,56.06116177465084,1,13.25,3,"(0.999, 3.0]",13:15
2022-09-16,2022,-1,217.84821428571013,1,TARGET,0.06512967953139731,0.15742941090931964,4,1.0668887985202764,145.23214285714235,0.29952047215049904,7.312851854251342,42.68714814574866,1,11.25,4,"(0.999, 3.0]",11:15
2022-09-16,2022,-1,185.2017857142855,1,TARGET,0.10132841188295999,0.16946790156698968,8,0.9039587909214474,123.46785714285683,0.3401695062335492,7.611975333841109,42.38802466615889,1,12.25,4,"(0.999, 3.0]",12:15
2022-09-19,2022,-1,157.08750000000146,1,TARGET,0.050027559023797775,0.01439644152947691,30,0.7724506730591906,104.72500000000011,0.8202434948675232,3.688331052275224,46.311668947724776,2,14.25,0,"(0.999, 3.0]",14:15
